order_id,customer_id,employee_id,order_date,status,channel
671,351,4,2025-06-17,Completed,Online
672,537,15,2025-08-07,Completed,In-Store
673,551,14,2025-11-03,Pending,Online
674,234,12,2024-07-29,Completed,Phone
675,66,15,2023-12-04,Completed,Online
676,101,9,2024-01-08,Completed,In-Store
677,203,2,2025-01-01,Completed,Online
678,200,10,2024-04-21,Completed,Online
679,181,6,2025-01-29,Completed,Phone
680,575,9,2025-06-17,Completed,Phone
681,552,14,2025-09-04,Completed,In-Store
682,484,2,2024-08-30,Pending,Online
683,486,11,2024-11-19,Completed,In-Store
684,311,6,2025-09-26,Completed,Online
685,662,13,2025-09-29,Completed,Online
686,205,13,2025-08-15,Completed,In-Store
687,739,10,2025-02-26,Cancelled,Online
688,449,15,2025-07-03,Completed,In-Store
689,604,5,2024-12-06,Completed,Online
690,789,2,2024-01-25,Completed,In-Store
691,406,13,2025-02-13,Completed,Online
692,753,2,2024-12-13,Cancelled,In-Store
693,75,13,2024-08-31,Pending,Online
694,7,10,2024-03-24,Completed,Online
695,206,13,2024-04-02,Pending,In-Store
696,799,3,2025-01-03,Cancelled,Online
697,223,13,2025-05-18,Completed,In-Store
698,458,8,2025-04-18,Completed,Online
699,620,6,2024-06-25,Completed,Online
700,668,5,2025-08-06,Completed,In-Store
701,532,3,2025-09-29,Completed,Online
702,532,3,2024-07-03,Pending,Online
703,482,1,2024-07-10,Completed,Online
704,430,2,2025-10-15,Completed,Phone
705,685,12,2025-10-24,Completed,In-Store
706,762,2,2024-07-29,Completed,In-Store
707,337,12,2023-06-25,Completed,Online
708,36,12,2023-11-29,Completed,Online
709,244,3,2025-04-19,Completed,Online
710,346,15,2025-09-02,Completed,In-Store
711,97,4,2023-06-21,Pending,Online
712,524,4,2025-09-28,Completed,In-Store
713,577,14,2025-01-10,Completed,Online
714,634,4,2024-03-04,Completed,Online
715,739,5,2025-12-28,Completed,Online
716,165,13,2023-07-01,Cancelled,Phone
717,283,3,2023-12-21,Completed,In-Store
718,306,14,2025-10-08,Completed,Online
719,42,7,2024-03-11,Completed,In-Store
720,618,10,2024-02-02,Completed,In-Store
721,751,5,2023-12-01,Completed,Online
722,273,2,2023-02-27,Pending,Online
723,111,10,2024-03-11,Completed,Online
724,619,7,2024-04-10,Completed,Online
725,644,12,2024-05-25,Completed,Online
726,747,8,2024-02-25,Completed,In-Store
727,270,13,2024-05-06,Completed,In-Store
728,92,6,2025-05-20,Completed,In-Store
729,164,3,2025-06-08,Completed,Online
730,734,6,2025-01-09,Completed,Phone
731,332,4,2025-03-18,Completed,Online
732,149,1,2025-06-25,Cancelled,In-Store
733,532,10,2025-04-17,Completed,Phone
734,241,6,2025-01-03,Completed,In-Store
735,726,8,2025-01-07,Completed,In-Store
736,568,14,2023-05-13,Completed,Online
737,67,3,2025-12-05,Completed,In-Store
738,137,7,2025-08-15,Completed,Online
739,7,10,2025-11-17,Completed,Online
740,186,1,2024-10-02,Completed,Online
741,397,13,2025-04-12,Completed,Online
742,189,5,2025-04-16,Completed,Phone
743,571,1,2024-09-01,Completed,Online
744,700,15,2025-09-20,Completed,Online
745,551,15,2023-08-11,Cancelled,In-Store
746,510,4,2024-11-11,Cancelled,Phone
747,61,15,2023-05-25,Completed,In-Store
748,776,9,2024-10-08,Completed,Online
749,399,5,2025-02-05,Pending,Online
750,322,12,2025-11-20,Completed,Phone
751,537,14,2025-09-06,Completed,In-Store
752,706,2,2023-10-26,Completed,Online
753,685,5,2024-01-08,Completed,Online
754,11,11,2024-08-22,Completed,In-Store
755,163,15,2024-05-09,Completed,Online
756,712,7,2025-07-03,Completed,In-Store
757,207,2,2024-12-22,Completed,Online
758,516,13,2023-06-23,Completed,In-Store
759,257,15,2025-09-08,Completed,Phone
760,66,4,2025-09-03,Completed,In-Store
761,561,6,2025-11-15,Completed,Online
762,701,4,2025-12-18,Completed,Online
763,21,11,2024-03-30,Completed,Online
764,354,11,2025-03-09,Pending,Online
765,264,15,2025-09-17,Completed,Online
766,555,14,2025-08-08,Completed,In-Store
767,475,6,2025-05-29,Completed,Online
768,634,6,2023-12-08,Completed,In-Store
769,794,14,2024-10-25,Completed,Online
770,212,7,2024-12-12,Completed,Phone
771,499,6,2024-11-06,Completed,Online
772,55,6,2024-02-20,Completed,Phone
773,68,6,2024-10-25,Completed,Phone
774,156,3,2025-04-06,Completed,In-Store
775,288,12,2024-02-27,Completed,Online
776,586,3,2025-03-14,Completed,Online
777,685,4,2023-08-01,Completed,In-Store
778,25,8,2025-06-11,Completed,In-Store
779,33,3,2024-01-23,Pending,Online
780,277,12,2025-05-04,Completed,Online
781,117,1,2024-04-15,Pending,Online
782,243,13,2025-10-29,Completed,In-Store
783,109,10,2025-10-09,Completed,Online
784,198,8,2024-04-07,Completed,Online
785,148,15,2025-01-01,Cancelled,In-Store
786,423,9,2024-10-10,Completed,Online
787,166,2,2025-11-13,Completed,Phone
788,734,8,2025-12-12,Completed,Online
789,462,6,2024-07-03,Completed,Online
790,413,8,2024-01-28,Completed,Online
791,445,13,2024-04-07,Pending,Online
792,195,8,2024-11-09,Completed,Online
793,14,5,2024-10-18,Completed,Online
794,706,14,2025-10-06,Completed,Online
795,335,12,2025-08-04,Pending,Online
796,608,10,2025-08-02,Pending,Online
797,84,9,2025-02-10,Completed,In-Store
798,150,13,2025-07-10,Completed,Phone
799,124,5,2024-07-12,Completed,Online
800,668,11,2024-06-11,Completed,Online
801,167,10,2025-10-06,Cancelled,Online
802,36,11,2025-07-04,Completed,Online
803,84,7,2025-05-25,Completed,Online
804,159,9,2024-03-31,Pending,Online
805,700,9,2025-12-03,Completed,In-Store
806,328,6,2025-04-26,Completed,Online
807,205,10,2025-11-27,Completed,Online
808,156,9,2025-12-16,Completed,In-Store
809,207,13,2024-11-08,Completed,Online
810,457,10,2023-07-14,Completed,In-Store
811,761,15,2024-01-19,Completed,Online
812,524,1,2025-06-17,Completed,Online
813,504,8,2024-12-17,Completed,Phone
814,582,3,2025-10-24,Completed,In-Store
815,699,13,2025-11-30,Cancelled,Online
816,594,12,2024-12-20,Completed,In-Store
817,477,7,2025-09-08,Completed,In-Store
818,2,11,2025-11-22,Completed,In-Store
819,377,8,2024-04-03,Completed,Online
820,770,15,2025-02-07,Completed,Online
821,772,9,2024-02-07,Completed,Online
822,588,3,2023-06-13,Pending,In-Store
823,261,15,2024-12-26,Cancelled,In-Store
824,225,10,2025-05-20,Completed,In-Store
825,711,15,2024-06-21,Completed,In-Store
826,795,11,2025-11-07,Completed,Phone
827,312,7,2024-10-29,Pending,In-Store
828,393,13,2025-01-04,Completed,In-Store
829,89,8,2025-07-23,Completed,Online
830,721,14,2025-03-11,Completed,Online
831,670,12,2025-11-20,Completed,In-Store
832,704,3,2023-07-12,Completed,Online
833,181,13,2025-05-03,Completed,Online
834,509,6,2024-05-05,Completed,In-Store
835,487,7,2025-01-29,Completed,Phone
836,681,4,2025-03-15,Cancelled,Online
837,597,7,2025-10-13,Completed,Online
838,273,10,2025-01-10,Completed,In-Store
839,102,3,2025-04-25,Completed,Online
840,642,13,2025-04-08,Completed,Phone
841,461,10,2024-03-13,Completed,Phone
842,295,8,2024-05-30,Completed,Online
843,792,11,2025-11-25,Completed,Online
844,705,10,2024-08-20,Pending,In-Store
845,645,5,2023-10-06,Pending,Online
846,357,5,2025-08-29,Completed,In-Store
847,787,10,2023-12-25,Completed,In-Store
848,210,13,2025-03-03,Completed,Online
849,252,7,2025-02-15,Completed,Online
850,403,1,2025-11-10,Pending,Online
851,438,11,2023-05-28,Completed,Online
852,72,5,2025-10-18,Completed,Online
853,581,1,2025-12-14,Completed,In-Store
854,619,10,2024-06-23,Pending,Online
855,226,3,2024-04-21,Pending,Online
856,128,2,2025-07-27,Completed,Online
857,615,14,2025-04-26,Completed,Online
858,394,14,2024-11-02,Completed,Online
859,351,6,2025-12-05,Completed,Online
860,173,13,2025-04-14,Completed,Online
861,481,1,2024-08-28,Completed,In-Store
862,391,1,2025-02-10,Completed,Phone
863,267,8,2025-09-18,Completed,Online
864,93,12,2023-11-11,Completed,In-Store
865,153,5,2025-09-28,Completed,In-Store
866,238,14,2025-10-26,Completed,In-Store
867,79,2,2024-05-30,Completed,In-Store
868,252,13,2025-12-15,Pending,In-Store
869,160,14,2025-10-03,Pending,In-Store
870,656,10,2024-06-20,Completed,Online
871,773,7,2024-12-26,Completed,In-Store
872,258,9,2023-09-30,Completed,In-Store
873,377,14,2025-06-24,Completed,Online
874,654,13,2025-09-25,Pending,In-Store
875,381,15,2025-08-22,Completed,Phone
876,303,6,2025-11-17,Completed,Online
877,70,6,2025-06-02,Completed,Online
878,277,1,2025-12-03,Completed,Online
879,356,10,2025-06-06,Completed,In-Store
880,767,10,2025-01-30,Cancelled,Online
881,43,1,2025-06-21,Cancelled,Online
882,68,3,2024-02-11,Completed,Online
883,689,8,2025-10-14,Completed,In-Store
884,760,6,2024-10-18,Completed,Online
885,522,5,2025-02-04,Completed,Online
886,581,6,2025-06-24,Completed,In-Store
887,504,15,2023-08-10,Completed,Online
888,85,13,2024-07-08,Completed,Online
889,42,3,2023-12-21,Completed,Online
890,503,2,2025-07-14,Completed,In-Store
891,621,14,2025-07-18,Completed,In-Store
892,403,14,2025-05-29,Completed,Online
893,241,13,2023-05-16,Completed,Online
894,61,10,2024-01-18,Completed,Phone
895,328,10,2025-07-31,Completed,Online
896,399,3,2024-04-13,Completed,Phone
897,717,3,2025-12-16,Pending,Phone
898,285,15,2025-08-23,Completed,Online
899,382,6,2025-12-22,Completed,In-Store
900,544,7,2023-12-26,Cancelled,In-Store
901,774,8,2025-11-22,Completed,Online
902,586,4,2023-10-28,Pending,Online
903,594,5,2025-04-21,Completed,Online
904,49,2,2024-04-26,Completed,In-Store
905,314,13,2024-11-14,Completed,Phone
906,241,15,2023-04-23,Completed,Online
907,22,2,2025-10-05,Completed,Online
908,556,12,2024-12-27,Completed,Phone
909,685,10,2025-07-07,Completed,In-Store
910,785,2,2023-04-07,Completed,Online
911,399,13,2024-06-17,Completed,Online
912,673,15,2023-11-16,Completed,In-Store
913,18,11,2023-10-06,Completed,Online
914,567,9,2024-07-20,Completed,In-Store
915,436,5,2025-11-25,Completed,Phone
916,511,5,2024-07-07,Completed,Online
917,538,10,2024-11-15,Completed,Online
918,592,14,2024-08-24,Completed,Online
919,431,2,2024-09-24,Completed,Online
920,44,8,2024-04-17,Completed,Online
921,343,3,2025-09-02,Pending,In-Store
922,130,3,2024-07-07,Pending,In-Store
923,280,10,2024-05-05,Completed,Online
924,353,3,2025-04-14,Completed,Phone
925,724,7,2025-07-22,Completed,Online
926,132,10,2025-09-03,Completed,Online
927,116,10,2025-12-22,Completed,Online
928,421,7,2024-09-23,Completed,Online
929,193,14,2024-09-17,Cancelled,Online
930,62,12,2025-03-06,Completed,Online
931,705,14,2025-07-09,Completed,Online
932,800,4,2024-10-06,Completed,Phone
933,675,9,2024-04-29,Completed,Online
934,570,14,2024-11-03,Pending,Online
935,21,6,2024-06-04,Completed,Online
936,713,13,2025-07-11,Completed,Online
937,483,13,2025-07-30,Completed,Online
938,756,4,2025-08-13,Completed,Online
939,765,11,2023-09-27,Completed,Online
940,7,15,2024-03-06,Pending,Online
941,438,12,2025-05-22,Completed,Online
942,184,4,2024-03-25,Completed,Online
943,121,12,2023-11-17,Completed,In-Store
944,87,13,2025-09-19,Completed,Online
945,606,15,2023-07-31,Completed,Online
946,456,5,2025-06-13,Completed,Phone
947,130,15,2025-11-17,Completed,Online
948,622,9,2024-01-04,Completed,Online
949,438,8,2024-02-23,Completed,In-Store
950,453,2,2025-04-01,Completed,Online
951,25,14,2024-04-17,Completed,Online
952,381,1,2024-05-13,Completed,In-Store
953,559,14,2025-09-24,Completed,Online
954,180,14,2024-06-10,Completed,In-Store
955,678,5,2024-01-01,Completed,In-Store
956,387,10,2025-10-09,Completed,In-Store
957,385,12,2025-11-24,Completed,In-Store
958,629,9,2025-03-05,Completed,Phone
959,542,2,2023-12-25,Pending,In-Store
960,561,8,2025-02-04,Cancelled,Online
961,145,12,2025-04-17,Completed,In-Store
962,134,6,2024-07-24,Pending,Online
963,400,5,2023-09-11,Completed,Online
964,24,11,2025-10-31,Completed,Online
965,544,9,2023-11-10,Completed,Online
966,183,14,2023-05-25,Completed,Phone
967,245,4,2023-11-10,Completed,In-Store
968,145,13,2025-10-21,Completed,Online
969,696,4,2025-02-09,Completed,In-Store
970,9,1,2023-11-19,Completed,Online
971,387,6,2025-02-24,Completed,Online
972,426,15,2025-12-21,Completed,Online
973,539,11,2024-05-31,Completed,Online
974,28,10,2025-09-29,Cancelled,Online
975,262,15,2025-11-27,Completed,In-Store
976,376,11,2025-12-05,Pending,Online
977,209,6,2025-04-24,Pending,Online
978,441,9,2024-12-26,Completed,Online
979,538,14,2025-07-16,Completed,Online
980,459,13,2025-08-28,Completed,Online
981,380,8,2024-08-24,Completed,In-Store
982,17,12,2023-03-16,Cancelled,Online
983,641,7,2024-06-06,Completed,Online
984,535,5,2025-09-26,Pending,Online
985,318,10,2024-10-29,Cancelled,Online
986,229,5,2024-05-21,Completed,Online
987,656,2,2025-03-07,Completed,In-Store
988,226,6,2024-09-13,Completed,Online
989,776,1,2024-03-14,Cancelled,In-Store
990,445,11,2025-07-15,Pending,Online
991,437,2,2024-09-11,Completed,Online
992,769,2,2025-07-24,Completed,Online
993,42,14,2025-11-30,Cancelled,Online
994,615,7,2023-11-26,Completed,Phone
995,685,4,2024-04-11,Completed,Phone
996,182,14,2024-10-20,Completed,Online
997,18,15,2025-02-07,Completed,Online
998,782,14,2025-04-09,Completed,Online
999,641,14,2025-02-23,Completed,Online
1000,24,7,2023-09-30,Completed,Online
1001,169,11,2025-10-21,Completed,Online
1002,686,6,2025-10-03,Completed,Online
1003,271,10,2025-11-20,Cancelled,In-Store
1004,292,1,2025-08-02,Completed,Online
1005,475,12,2024-05-09,Completed,Online
1006,504,15,2024-04-03,Completed,Online
1007,504,13,2024-07-14,Completed,Online
1008,327,7,2025-12-01,Completed,In-Store
1009,151,14,2024-05-08,Completed,Online
1010,403,11,2024-01-21,Completed,In-Store
1011,667,13,2023-09-29,Completed,Online
1012,699,5,2025-08-03,Completed,Online
1013,679,14,2025-01-01,Cancelled,Online
1014,87,5,2025-05-23,Completed,Online
1015,80,10,2025-11-12,Completed,Phone
1016,518,8,2024-07-27,Completed,In-Store
1017,698,9,2025-12-27,Completed,In-Store
1018,340,11,2025-03-08,Completed,In-Store
1019,384,5,2025-07-24,Cancelled,Online
1020,650,3,2024-08-31,Completed,In-Store
1021,697,15,2025-06-05,Completed,Online
1022,517,2,2024-12-18,Completed,Online
1023,525,14,2024-12-04,Pending,Online
1024,276,13,2025-11-26,Pending,Online
1025,747,3,2025-05-10,Pending,In-Store
1026,636,5,2023-08-24,Completed,In-Store
1027,537,8,2024-12-17,Completed,In-Store
1028,141,15,2025-06-03,Pending,In-Store
1029,552,8,2025-07-06,Pending,Online
1030,730,14,2024-11-03,Completed,Online
1031,135,11,2024-01-15,Pending,In-Store
1032,187,11,2025-10-22,Completed,In-Store
1033,707,15,2025-08-11,Completed,In-Store
1034,757,12,2025-09-13,Completed,Online
1035,9,15,2025-10-28,Completed,Online
1036,170,13,2025-02-24,Completed,Online
1037,643,5,2025-02-15,Completed,In-Store
1038,563,14,2025-09-04,Completed,Online
1039,579,11,2024-11-29,Completed,In-Store
1040,581,15,2024-11-02,Completed,In-Store
1041,328,9,2023-09-24,Completed,Online
1042,592,13,2023-08-23,Completed,In-Store
1043,597,8,2025-12-22,Completed,Online
1044,480,13,2025-01-13,Completed,Online
1045,153,1,2024-04-13,Completed,Online
1046,703,15,2025-03-01,Completed,In-Store
1047,63,13,2024-03-11,Completed,Phone
1048,329,2,2025-03-05,Completed,In-Store
1049,627,14,2025-08-27,Completed,Online
1050,649,3,2024-07-14,Completed,Online
1051,633,12,2025-11-29,Completed,Online
1052,346,4,2025-01-06,Completed,Online
1053,346,14,2025-12-15,Completed,Phone
1054,606,4,2024-08-14,Completed,Phone
1055,795,2,2025-08-07,Completed,Online
1056,397,5,2024-06-11,Completed,In-Store
1057,27,3,2023-04-19,Cancelled,Online
1058,63,8,2024-07-27,Cancelled,Online
1059,701,11,2024-10-09,Completed,In-Store
1060,372,15,2023-11-30,Cancelled,Online
1061,381,5,2025-03-30,Completed,Online
1062,569,1,2024-06-03,Pending,Online
1063,423,9,2025-08-06,Completed,Online
1064,111,6,2024-08-11,Completed,Online
1065,730,4,2025-06-02,Cancelled,In-Store
1066,205,13,2025-04-17,Completed,Online
1067,541,11,2025-05-18,Completed,Online
1068,342,4,2023-01-18,Pending,In-Store
1069,153,2,2025-05-19,Completed,Online
1070,273,7,2025-04-07,Completed,Phone
1071,128,15,2025-07-23,Completed,In-Store
1072,647,12,2025-07-12,Completed,Online
1073,655,4,2024-10-03,Completed,Online
1074,294,1,2025-02-14,Completed,Online
1075,117,10,2025-03-15,Completed,In-Store
1076,677,11,2024-09-23,Completed,In-Store
1077,241,6,2024-08-30,Completed,Online
1078,23,12,2024-03-13,Completed,Online
1079,73,9,2023-10-18,Pending,Online
1080,365,9,2025-01-24,Pending,Online
1081,266,9,2025-11-21,Completed,Online
1082,88,5,2024-11-18,Completed,In-Store
1083,605,5,2024-05-09,Completed,Online
1084,265,15,2024-05-10,Pending,Online
1085,708,9,2024-12-19,Completed,Online
1086,675,11,2024-10-09,Completed,In-Store
1087,455,1,2025-09-21,Completed,Online
1088,646,7,2025-07-09,Completed,Online
1089,23,10,2024-03-18,Completed,Online
1090,255,1,2023-11-06,Completed,Online
1091,269,2,2024-10-31,Completed,In-Store
1092,717,5,2024-11-19,Completed,Online
1093,411,8,2024-03-17,Completed,Online
1094,190,15,2025-04-21,Completed,Online
1095,634,9,2025-03-19,Cancelled,Online
1096,114,2,2024-11-03,Completed,In-Store
1097,391,15,2024-08-20,Completed,Online
1098,771,13,2024-12-22,Completed,Online
1099,336,6,2024-11-15,Completed,Online
1100,544,10,2025-07-25,Completed,Phone
1101,551,15,2025-12-01,Completed,Phone
1102,391,13,2025-10-04,Completed,In-Store
1103,55,1,2024-08-20,Completed,Online
1104,781,13,2025-03-11,Cancelled,Online
1105,103,2,2025-05-06,Cancelled,Online
1106,82,3,2024-12-03,Pending,Online
1107,55,4,2025-01-12,Completed,In-Store
1108,50,8,2024-12-23,Cancelled,In-Store
1109,239,9,2025-06-07,Completed,In-Store
1110,731,8,2025-07-02,Completed,In-Store
1111,695,12,2025-09-13,Completed,Online
1112,69,10,2024-05-17,Cancelled,In-Store
1113,236,6,2024-07-27,Completed,Online
1114,717,13,2024-10-15,Completed,Online
1115,269,7,2025-11-17,Completed,In-Store
1116,247,11,2024-11-18,Completed,Online
1117,601,9,2025-01-23,Completed,In-Store
1118,260,7,2025-08-05,Pending,In-Store
1119,662,11,2024-12-26,Completed,Phone
1120,528,15,2025-11-19,Completed,Phone
1121,190,4,2025-09-08,Completed,Online
1122,612,11,2024-01-29,Pending,In-Store
1123,241,15,2024-12-23,Pending,In-Store
1124,770,13,2024-02-15,Completed,Online
1125,792,1,2025-03-07,Completed,Phone
1126,603,7,2025-03-21,Completed,Online
1127,93,12,2024-03-07,Cancelled,Online
1128,629,14,2023-10-29,Completed,In-Store
1129,562,4,2025-06-27,Completed,Online
1130,553,7,2024-12-19,Completed,In-Store
1131,497,13,2024-11-02,Completed,Online
1132,710,10,2025-08-02,Completed,Online
1133,192,7,2025-12-10,Cancelled,Online
1134,75,13,2025-03-04,Completed,Online
1135,413,3,2025-03-23,Completed,Online
1136,567,6,2024-09-02,Completed,In-Store
1137,592,3,2025-10-07,Pending,Online
1138,65,11,2025-04-17,Pending,In-Store
1139,182,9,2025-09-15,Completed,Online
1140,735,8,2025-07-31,Completed,Online
1141,657,12,2024-06-21,Completed,Online
1142,673,2,2025-06-13,Completed,In-Store
1143,452,1,2024-04-03,Completed,Online
1144,718,14,2023-04-30,Completed,Online
1145,219,14,2024-02-13,Completed,Online
1146,751,2,2023-08-07,Pending,Online
1147,552,2,2025-08-16,Completed,In-Store
1148,575,11,2024-11-05,Completed,Online
1149,537,13,2024-01-09,Completed,In-Store
1150,559,7,2025-11-25,Completed,Online
1151,326,13,2025-08-07,Pending,In-Store
1152,455,15,2025-07-08,Completed,Online
1153,10,10,2025-11-28,Cancelled,Phone
1154,105,15,2025-08-04,Cancelled,Phone
1155,303,12,2023-09-18,Completed,Online
1156,86,11,2025-09-07,Completed,Online
1157,580,6,2024-01-23,Completed,Online
1158,356,13,2024-09-27,Completed,Online
1159,784,8,2024-08-11,Pending,Online
1160,68,1,2025-12-14,Completed,Phone
1161,130,1,2024-01-13,Completed,Online
1162,632,15,2025-09-09,Completed,Online
1163,592,1,2024-10-07,Completed,Online
1164,129,12,2023-12-26,Completed,Online
1165,343,6,2025-12-15,Completed,Online
1166,262,3,2023-12-11,Completed,Online
